event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
260309094,true,1998-05-13 17:00:00.000,14.3085024882,45.9328876477,"nm","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309095,true,1998-05-17 19:40:00.000,14.28001797,45.8670276182,"nm","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309096,true,1998-05-18 13:30:00.000,14.2780950663,45.9160536964,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309097,true,1998-05-19 14:15:00.000,14.2973735354,45.9206727579,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309098,true,1998-05-20 13:00:00.000,14.2778895068,45.9070545919,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309099,true,1998-05-21 17:30:00.000,14.2801768956,45.9045946248,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309100,true,1998-05-22 17:10:00.000,14.3104319836,45.9072556043,"ii","activity monitoring until 0815 pm","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309101,true,1998-05-23 17:00:00.000,14.2975438327,45.9071771037,"nm","","0","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309102,true,1998-05-25 11:00:00.000,14.2881336113,45.8870987023,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309103,true,1998-05-28 16:50:00.000,14.30061048,45.9195678912,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309104,true,1998-05-29 20:00:00.000,14.2672306049,45.8844921603,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309105,true,1998-05-30 18:45:00.000,14.2913618704,45.9118627832,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309106,true,1998-05-31 13:00:00.000,14.2878345204,45.8852972697,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309107,true,1998-06-01 16:00:00.000,14.2835943143,45.8643507337,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309108,true,1998-06-02 17:00:00.000,14.2766883429,45.9002986315,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309109,true,1998-06-03 09:00:00.000,14.2974870804,45.9116756587,"aa","for more info see amf ancka 030698","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309110,true,1998-06-04 16:46:00.000,14.2869341894,45.9053118276,"ii","only weak signals, no signal from tolsti vrh (1730) --> more exact location impo","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309111,true,1998-06-05 13:00:00.000,14.2846268408,45.9093464213,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309112,true,1998-06-07 20:30:00.000,14.2695358948,45.9052019343,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309113,true,1998-06-08 15:45:00.000,14.2702676424,45.8739391145,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309114,true,1998-06-09 13:50:00.000,14.288654708,45.9219684842,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309115,true,1998-06-10 10:20:00.000,14.2875446176,45.9079699899,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309116,true,1998-06-11 19:30:00.000,14.2975693668,45.9051527527,"aa","","1","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309117,true,1998-06-12 14:30:00.000,14.2664761948,45.9173293736,"ii","fresh, front: 12,5cm broad, underneath highway (43725/87150),ee->ww","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309118,true,1998-06-14 13:15:00.000,14.2884528257,45.8873256366,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309119,true,1998-06-15 16:30:00.000,14.2933551952,45.907151278,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309120,true,1998-06-16 09:15:00.000,14.2708511574,45.9031858256,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309121,true,1998-06-17 14:30:00.000,14.3047305914,45.8993479671,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309122,true,1998-06-18 10:40:00.000,14.2741873877,45.8696900928,"ii","ancka 170698: hair, scat, tick, excavated ant hill, boar hair","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309123,true,1998-06-19 10:20:00.000,14.2848537209,45.9167710288,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309124,true,1998-06-20 13:10:00.000,14.2960067445,45.901319064,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309125,true,1998-06-21 10:00:00.000,14.278832807,45.9088601113,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309126,true,1998-06-22 09:00:00.000,14.2663288151,45.9040566611,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309127,true,1998-06-23 10:20:00.000,14.2935832341,45.9145758778,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309128,true,1998-06-24 12:30:00.000,14.2790385221,45.9178592121,"ii","","1","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309129,true,1998-06-29 10:45:00.000,14.2908132773,45.9296300162,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309130,true,1998-06-30 11:00:00.000,14.3080256106,45.9193880892,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309131,true,1998-07-01 13:30:00.000,14.2891256934,45.8850803634,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309132,true,1998-07-02 10:20:00.000,14.4082018934,45.9248995719,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309133,true,1998-07-04 11:25:00.000,14.2987420018,45.9143827074,"ii","","1","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309134,true,1998-07-06 17:25:00.000,14.2924343126,45.9035464538,"aa","possibly trail from the morning","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309135,true,1998-07-07 15:00:00.000,14.2901054791,45.9345743965,"ii","with ivan`s students","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309136,true,1998-07-08 11:00:00.000,14.3036446797,45.9346577027,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309137,true,1998-07-09 15:10:00.000,14.2933862267,45.9300958439,"aa","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309138,true,1998-07-10 06:10:00.000,14.2974303146,45.9161742101,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309139,true,1998-07-13 11:00:00.000,14.2901697598,45.9295360429,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309140,true,1998-07-15 10:30:00.000,14.2824210383,45.930477403,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309141,true,1998-07-16 07:50:00.000,14.3056097368,45.9321952735,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309142,true,1998-07-17 06:45:00.000,14.2933605181,45.9321201842,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309143,true,1998-07-18 10:50:00.000,14.2960181159,45.9004193519,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309144,true,1998-07-20 17:50:00.000,14.3021513551,45.9252009286,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309145,true,1998-07-21 19:30:00.000,14.286028168,45.9005823155,"aa","heared her and saw """"the rest of her"""" moving into forest. people looking for mush","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309146,true,1998-07-22 14:30:00.000,14.2666569214,45.9036088763,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309147,true,1998-07-23 15:40:00.000,14.2864108429,45.8958608473,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309148,true,1998-07-24 07:00:00.000,14.3054001507,45.8973275285,"ii","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309149,true,1998-07-25 10:10:00.000,14.3116373859,45.9140112258,"ii","5,5cm at 47125/86175; 12,5cm at 47150/86750 (crossing the road)","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309150,true,1998-07-27 13:10:00.000,14.3154268676,45.9203324468,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309151,true,1998-07-28 17:00:00.000,14.3103539841,45.9135535975,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309152,true,1998-07-29 11:25:00.000,14.2923171244,45.9127684835,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309153,true,1998-07-30 16:20:00.000,14.3025402568,45.8941608684,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309154,true,1998-07-31 06:50:00.000,14.3087930428,45.9094951546,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309155,true,1998-08-03 10:40:00.000,14.2922599387,45.917267029,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309156,true,1998-08-04 10:45:00.000,14.2890998705,45.8871047178,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309157,true,1998-08-05 14:30:00.000,14.2905012227,45.9035344676,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309158,true,1998-08-06 08:00:00.000,14.289207361,45.9291701497,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309159,true,1998-08-07 04:30:00.000,14.2973735354,45.9206727579,"ii","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309160,true,1998-08-08 09:30:00.000,14.2688885627,45.9054227399,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309161,true,1998-08-10 16:15:00.000,14.3219190633,45.9165470934,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309162,true,1998-08-11 10:45:00.000,14.3091933885,45.9031991071,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309163,true,1998-08-12 15:00:00.000,14.2889621013,45.8979012622,"ii","activity monitoring","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309164,true,1998-08-13 10:20:00.000,14.2881278647,45.8875485586,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309165,true,1998-08-15 14:10:00.000,14.2934664829,45.8983790932,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309166,true,1998-08-16 13:40:00.000,14.2881364845,45.8868737741,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309167,true,1998-08-17 14:00:00.000,14.2725569234,45.8712543516,"aa","dug up wasp nest, tracks in the grass","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309168,true,1998-08-18 19:50:00.000,14.2952058524,45.9136861171,"aa","other locations:20:30(46225;85400); 20:00(47150;85200)","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309169,true,1998-08-19 12:00:00.000,14.2948180835,45.9188574582,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309170,true,1998-08-20 16:10:00.000,14.3165484114,45.9234883857,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309171,true,1998-08-21 17:00:00.000,14.3100975175,45.9342469538,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309172,true,1998-08-22 18:10:00.000,14.3206986407,45.9109162202,"aa","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309173,true,1998-08-24 16:05:00.000,14.2934864522,45.896804597,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309174,true,1998-08-25 18:00:00.000,14.3167415126,45.8919972078,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309175,true,1998-08-26 14:00:00.000,14.3097875747,45.9072517138,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309176,true,1998-08-28 15:45:00.000,14.3409695194,45.8862909141,"aa","strong signal from everywhere, stupid spot","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309177,true,1998-09-01 16:30:00.000,14.3079018702,45.9034162375,"nm","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309178,true,1998-09-03 11:00:00.000,14.3123846519,45.905692754,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309179,true,1998-09-07 19:35:00.000,14.274081965,45.8777875014,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309180,true,1998-09-08 12:30:00.000,14.2972741392,45.9285452078,"ii","","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309181,true,1998-09-09 13:00:00.000,14.3052845798,45.9324182415,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309182,true,1998-09-10 13:20:00.000,14.3104319836,45.9072556043,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309183,true,1998-09-14 11:00:00.000,14.2977412203,45.9170759009,"aa","zvischen 1. und 2. lokation  Forststraáe ge.. , knacken gehrt, hat sich zimlich","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309184,true,1998-09-15 11:00:00.000,14.292102608,45.9296380106,"aa","active at least from 11.00 - 12.15","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309185,true,1998-09-16 09:00:00.000,14.3136678903,45.9061503593,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309186,true,1998-09-17 06:50:00.000,14.2948579725,45.9157084759,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309187,true,1998-09-18 12:45:00.000,14.3101058849,45.9335721716,"nm","","2","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309188,true,1998-09-20 11:45:00.000,14.3180188914,45.9192232216,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309189,true,1998-09-22 10:40:00.000,14.3295584717,45.9244652347,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309190,true,1998-09-24 18:10:00.000,14.3393237647,45.916424101,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309191,true,1998-09-26 08:30:00.000,14.3173554315,45.8944752807,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309192,true,1998-09-27 13:30:00.000,14.288821785,45.9341165263,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309193,true,1998-09-28 11:10:00.000,14.2860821745,45.9215025518,"aa","detonations nearby?","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309194,true,1998-09-30 13:15:00.000,14.3360072683,45.9242779433,"ii","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309195,true,1998-10-01 10:45:00.000,14.3311071673,45.9028795922,"ii","disturbed bear, suddenly U6-7 then bear was active","4","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309196,true,1998-10-05 12:10:00.000,14.2827514955,45.9048357595,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
260309197,true,1998-10-06 09:40:00.000,14.2716735521,45.9142133881,"aa","","3","radio-transmitter","Ursus arctos","ancka","ancka","Brown bear Slovenia 1993-1999"
